agents,distanceMultiplier,profitMultiplier,time,distance
8,4.00,4.50,21290.00,1587668.60
1,4.00,4.60,63630.00,655474.51
2,4.00,4.60,22150.00,763343.55
4,4.00,4.60,16470.00,1043540.21
8,4.00,4.60,12960.00,1587668.60
1,4.00,4.70,63990.00,655474.51
2,4.00,4.70,58860.00,763343.55
4,4.00,4.70,27970.00,1043540.21
8,4.00,4.70,12990.00,1587668.60
1,4.00,4.80,64020.00,655474.51
2,4.00,4.80,23040.00,763343.55
4,4.00,4.80,16570.00,1043540.21
8,4.00,4.80,15710.00,1587668.60
1,4.00,4.90,63630.00,655474.51
2,4.00,4.90,22610.00,763343.55
4,4.00,4.90,16710.00,1043540.21
8,4.00,4.90,13200.00,1587668.60
1,4.00,5.00,63730.00,655474.51
2,4.00,5.00,60110.00,763343.55
4,4.00,5.00,16840.00,1043540.21
8,4.00,5.00,13360.00,1587668.60
1,4.10,0.10,64480.00,655474.51
2,4.10,0.10,23660.00,763343.55
4,4.10,0.10,17790.00,1043540.21
8,4.10,0.10,13830.00,1587668.60
1,4.10,0.20,64810.00,655474.51
2,4.10,0.20,22880.00,763343.55
4,4.10,0.20,17430.00,1043540.21
8,4.10,0.20,13640.00,1587668.60
1,4.10,0.30,71440.00,655474.51
2,4.10,0.30,56150.00,763343.55
4,4.10,0.30,17250.00,1043540.21
8,4.10,0.30,13420.00,1587668.60
1,4.10,0.40,64610.00,655474.51
2,4.10,0.40,24310.00,763343.55
4,4.10,0.40,17650.00,1043540.21
8,4.10,0.40,14640.00,1587668.60
1,4.10,0.50,64490.00,655474.51
2,4.10,0.50,23080.00,763343.55
4,4.10,0.50,17610.00,1043540.21
8,4.10,0.50,14480.00,1587668.60
1,4.10,0.60,67370.00,655474.51
2,4.10,0.60,51740.00,763343.55
4,4.10,0.60,16940.00,1043540.21
8,4.10,0.60,13620.00,1587668.60
1,4.10,0.70,64950.00,655474.51
2,4.10,0.70,22710.00,763343.55
4,4.10,0.70,17650.00,1043540.21
8,4.10,0.70,13420.00,1587668.60
1,4.10,0.80,63980.00,655474.51
2,4.10,0.80,22980.00,763343.55
4,4.10,0.80,16920.00,1043540.21
8,4.10,0.80,13310.00,1587668.60
1,4.10,0.90,65850.00,655474.51
2,4.10,0.90,55280.00,763343.55
4,4.10,0.90,38050.00,1043540.21
8,4.10,0.90,17120.00,1587668.60
1,4.10,1.00,66750.00,655474.51
2,4.10,1.00,22030.00,763343.55
4,4.10,1.00,17020.00,1043540.21
8,4.10,1.00,13150.00,1587668.60
1,4.10,1.10,64560.00,655474.51
2,4.10,1.10,23110.00,763343.55
4,4.10,1.10,16320.00,1043540.21
8,4.10,1.10,12940.00,1587668.60
1,4.10,1.20,65020.00,655474.51
2,4.10,1.20,59370.00,763343.55
4,4.10,1.20,21440.00,1043540.21
8,4.10,1.20,13100.00,1587668.60
1,4.10,1.30,63680.00,655474.51
2,4.10,1.30,21890.00,763343.55
4,4.10,1.30,16410.00,1043540.21
8,4.10,1.30,13220.00,1587668.60
1,4.10,1.40,63700.00,655474.51
2,4.10,1.40,22290.00,763343.55
4,4.10,1.40,16860.00,1043540.21
8,4.10,1.40,13020.00,1587668.60
1,4.10,1.50,63530.00,655474.51
2,4.10,1.50,43240.00,763343.55
4,4.10,1.50,64660.00,1043540.21
8,4.10,1.50,18200.00,1587668.60
1,4.10,1.60,102690.00,655474.51
2,4.10,1.60,34690.00,763343.55
4,4.10,1.60,24500.00,1043540.21
8,4.10,1.60,16150.00,1587668.60
1,4.10,1.70,67570.00,655474.51
2,4.10,1.70,25950.00,763343.55
4,4.10,1.70,20410.00,1043540.21
8,4.10,1.70,38580.00,1587668.60
1,4.10,1.80,109820.00,655474.51
2,4.10,1.80,25070.00,763343.55
4,4.10,1.80,19500.00,1043540.21
8,4.10,1.80,16240.00,1587668.60
1,4.10,1.90,66730.00,655474.51
2,4.10,1.90,25540.00,763343.55
4,4.10,1.90,19430.00,1043540.21
8,4.10,1.90,15540.00,1587668.60
1,4.10,2.00,66340.00,655474.51
2,4.10,2.00,24990.00,763343.55
4,4.10,2.00,19990.00,1043540.21
8,4.10,2.00,46760.00,1587668.60
1,4.10,2.10,91250.00,655474.51
2,4.10,2.10,24620.00,763343.55
4,4.10,2.10,18930.00,1043540.21
8,4.10,2.10,18440.00,1587668.60
1,4.10,2.20,65470.00,655474.51
2,4.10,2.20,24490.00,763343.55
4,4.10,2.20,19250.00,1043540.21
8,4.10,2.20,14790.00,1587668.60
1,4.10,2.30,66040.00,655474.51
2,4.10,2.30,24560.00,763343.55
4,4.10,2.30,19220.00,1043540.21
8,4.10,2.30,34870.00,1587668.60
1,4.10,2.40,96980.00,655474.51
2,4.10,2.40,21570.00,763343.55
4,4.10,2.40,16370.00,1043540.21
8,4.10,2.40,12820.00,1587668.60
1,4.10,2.50,63680.00,655474.51
2,4.10,2.50,22970.00,763343.55
4,4.10,2.50,16550.00,1043540.21
8,4.10,2.50,13140.00,1587668.60
1,4.10,2.60,63320.00,655474.51
2,4.10,2.60,22260.00,763343.55
4,4.10,2.60,16570.00,1043540.21
8,4.10,2.60,12670.00,1587668.60
1,4.10,2.70,105200.00,655474.51
2,4.10,2.70,31500.00,763343.55
4,4.10,2.70,17330.00,1043540.21
8,4.10,2.70,12930.00,1587668.60
1,4.10,2.80,63420.00,655474.51
2,4.10,2.80,25160.00,763343.55
4,4.10,2.80,16510.00,1043540.21
8,4.10,2.80,13630.00,1587668.60
1,4.10,2.90,63950.00,655474.51
2,4.10,2.90,22100.00,763343.55
4,4.10,2.90,24110.00,1043540.21
8,4.10,2.90,15480.00,1587668.60
1,4.10,3.00,95820.00,655474.51
2,4.10,3.00,24440.00,763343.55
4,4.10,3.00,18950.00,1043540.21
8,4.10,3.00,15170.00,1587668.60
1,4.10,3.10,66220.00,655474.51
2,4.10,3.10,24890.00,763343.55
4,4.10,3.10,18520.00,1043540.21
8,4.10,3.10,14680.00,1587668.60
1,4.10,3.20,66230.00,655474.51
2,4.10,3.20,24240.00,763343.55
4,4.10,3.20,19310.00,1043540.21
8,4.10,3.20,22350.00,1587668.60
1,4.10,3.30,65830.00,655474.51
2,4.10,3.30,24100.00,763343.55
4,4.10,3.30,20420.00,1043540.21
8,4.10,3.30,14890.00,1587668.60
1,4.10,3.40,66130.00,655474.51
2,4.10,3.40,25510.00,763343.55
4,4.10,3.40,20210.00,1043540.21
8,4.10,3.40,15170.00,1587668.60
1,4.10,3.50,78340.00,655474.51
2,4.10,3.50,42770.00,763343.55
4,4.10,3.50,36190.00,1043540.21
8,4.10,3.50,75900.00,1587668.60
1,4.10,3.60,69960.00,655474.51
2,4.10,3.60,26240.00,763343.55
4,4.10,3.60,19410.00,1043540.21
8,4.10,3.60,15440.00,1587668.60
1,4.10,3.70,66130.00,655474.51
2,4.10,3.70,26140.00,763343.55
4,4.10,3.70,42930.00,1043540.21
8,4.10,3.70,22050.00,1587668.60
1,4.10,3.80,103900.00,655474.51
2,4.10,3.80,72320.00,763343.55
4,4.10,3.80,16120.00,1043540.21
8,4.10,3.80,12540.00,1587668.60
1,4.10,3.90,63760.00,655474.51
2,4.10,3.90,21750.00,763343.55
4,4.10,3.90,16220.00,1043540.21
8,4.10,3.90,13110.00,1587668.60
1,4.10,4.00,69090.00,655474.51
2,4.10,4.00,22590.00,763343.55
4,4.10,4.00,16690.00,1043540.21
8,4.10,4.00,12730.00,1587668.60
1,4.10,4.10,66110.00,655474.51
2,4.10,4.10,49740.00,763343.55
4,4.10,4.10,32450.00,1043540.21
8,4.10,4.10,12330.00,1587668.60
1,4.10,4.20,63850.00,655474.51
2,4.10,4.20,22240.00,763343.55
4,4.10,4.20,17180.00,1043540.21
8,4.10,4.20,19910.00,1587668.60
1,4.10,4.30,63550.00,655474.51
2,4.10,4.30,22940.00,763343.55
4,4.10,4.30,16490.00,1043540.21
8,4.10,4.30,14170.00,1587668.60
1,4.10,4.40,64780.00,655474.51
2,4.10,4.40,64470.00,763343.55
4,4.10,4.40,16500.00,1043540.21
8,4.10,4.40,12850.00,1587668.60
1,4.10,4.50,63480.00,655474.51
2,4.10,4.50,22080.00,763343.55
4,4.10,4.50,23920.00,1043540.21
8,4.10,4.50,14030.00,1587668.60
1,4.10,4.60,64330.00,655474.51
2,4.10,4.60,23320.00,763343.55
4,4.10,4.60,17370.00,1043540.21
8,4.10,4.60,13800.00,1587668.60
1,4.10,4.70,72720.00,655474.51
2,4.10,4.70,50900.00,763343.55
4,4.10,4.70,17580.00,1043540.21
8,4.10,4.70,13930.00,1587668.60
1,4.10,4.80,63640.00,655474.51
2,4.10,4.80,34130.00,763343.55
4,4.10,4.80,18130.00,1043540.21
8,4.10,4.80,12760.00,1587668.60
1,4.10,4.90,63470.00,655474.51
2,4.10,4.90,22160.00,763343.55
4,4.10,4.90,18000.00,1043540.21
8,4.10,4.90,12900.00,1587668.60
1,4.10,5.00,84810.00,655474.51
2,4.10,5.00,51060.00,763343.55
4,4.10,5.00,16540.00,1043540.21
8,4.10,5.00,12800.00,1587668.60
1,4.20,0.10,71490.00,655474.51
2,4.20,0.10,22130.00,763343.55
4,4.20,0.10,16930.00,1043540.21
8,4.20,0.10,12830.00,1587668.60
1,4.20,0.20,63350.00,655474.51
2,4.20,0.20,21860.00,763343.55
4,4.20,0.20,16400.00,1043540.21
8,4.20,0.20,12340.00,1587668.60
1,4.20,0.30,70180.00,655474.51
2,4.20,0.30,57210.00,763343.55
4,4.20,0.30,33580.00,1043540.21
8,4.20,0.30,12740.00,1587668.60
1,4.20,0.40,72050.00,655474.51
2,4.20,0.40,24490.00,763343.55
4,4.20,0.40,18340.00,1043540.21
8,4.20,0.40,14840.00,1587668.60
1,4.20,0.50,63340.00,655474.51
2,4.20,0.50,22030.00,763343.55
4,4.20,0.50,17060.00,1043540.21
8,4.20,0.50,13550.00,1587668.60
1,4.20,0.60,65570.00,655474.51
2,4.20,0.60,52350.00,763343.55
4,4.20,0.60,17230.00,1043540.21
8,4.20,0.60,13690.00,1587668.60
1,4.20,0.70,64160.00,655474.51
2,4.20,0.70,22320.00,763343.55
4,4.20,0.70,16450.00,1043540.21
8,4.20,0.70,13200.00,1587668.60
1,4.20,0.80,63550.00,655474.51
2,4.20,0.80,22000.00,763343.55
4,4.20,0.80,16660.00,1043540.21
8,4.20,0.80,13050.00,1587668.60
1,4.20,0.90,66400.00,655474.51
2,4.20,0.90,62390.00,763343.55
4,4.20,0.90,21370.00,1043540.21
8,4.20,0.90,13900.00,1587668.60
1,4.20,1.00,63740.00,655474.51
2,4.20,1.00,22320.00,763343.55
4,4.20,1.00,18390.00,1043540.21
8,4.20,1.00,13330.00,1587668.60
1,4.20,1.10,63680.00,655474.51
2,4.20,1.10,22090.00,763343.55
4,4.20,1.10,16410.00,1043540.21
8,4.20,1.10,12710.00,1587668.60
1,4.20,1.20,66910.00,655474.51
2,4.20,1.20,58910.00,763343.55
4,4.20,1.20,16510.00,1043540.21
8,4.20,1.20,12820.00,1587668.60
1,4.20,1.30,63360.00,655474.51
2,4.20,1.30,22220.00,763343.55
4,4.20,1.30,16560.00,1043540.21
8,4.20,1.30,12810.00,1587668.60
1,4.20,1.40,63300.00,655474.51
2,4.20,1.40,22450.00,763343.55
4,4.20,1.40,16190.00,1043540.21
8,4.20,1.40,12680.00,1587668.60
1,4.20,1.50,64660.00,655474.51
2,4.20,1.50,43480.00,763343.55
4,4.20,1.50,32830.00,1043540.21
8,4.20,1.50,12700.00,1587668.60
1,4.20,1.60,63750.00,655474.51
2,4.20,1.60,21720.00,763343.55
4,4.20,1.60,16780.00,1043540.21
8,4.20,1.60,14450.00,1587668.60
1,4.20,1.70,63460.00,655474.51
2,4.20,1.70,21960.00,763343.55
4,4.20,1.70,16490.00,1043540.21
8,4.20,1.70,12770.00,1587668.60
1,4.20,1.80,64320.00,655474.51
2,4.20,1.80,42110.00,763343.55
4,4.20,1.80,46040.00,1043540.21
8,4.20,1.80,13070.00,1587668.60
1,4.20,1.90,63540.00,655474.51
2,4.20,1.90,22450.00,763343.55
4,4.20,1.90,16510.00,1043540.21
8,4.20,1.90,12630.00,1587668.60
1,4.20,2.00,63200.00,655474.51
2,4.20,2.00,21960.00,763343.55
4,4.20,2.00,16510.00,1043540.21
8,4.20,2.00,12990.00,1587668.60
1,4.20,2.10,71090.00,655474.51
2,4.20,2.10,30440.00,763343.55
4,4.20,2.10,39700.00,1043540.21
8,4.20,2.10,13400.00,1587668.60
1,4.20,2.20,63270.00,655474.51
2,4.20,2.20,21860.00,763343.55
4,4.20,2.20,16650.00,1043540.21
8,4.20,2.20,12970.00,1587668.60
1,4.20,2.30,64780.00,655474.51
2,4.20,2.30,22260.00,763343.55
4,4.20,2.30,16870.00,1043540.21
8,4.20,2.30,15860.00,1587668.60
1,4.20,2.40,64060.00,655474.51
2,4.20,2.40,43060.00,763343.55
4,4.20,2.40,38450.00,1043540.21
8,4.20,2.40,12950.00,1587668.60
1,4.20,2.50,63610.00,655474.51
2,4.20,2.50,22060.00,763343.55
4,4.20,2.50,16160.00,1043540.21
8,4.20,2.50,13050.00,1587668.60
1,4.20,2.60,63700.00,655474.51
2,4.20,2.60,22000.00,763343.55
4,4.20,2.60,16570.00,1043540.21
8,4.20,2.60,16740.00,1587668.60
1,4.20,2.70,63510.00,655474.51
2,4.20,2.70,29960.00,763343.55
4,4.20,2.70,39100.00,1043540.21
8,4.20,2.70,13590.00,1587668.60
1,4.20,2.80,63790.00,655474.51
2,4.20,2.80,21970.00,763343.55
4,4.20,2.80,16710.00,1043540.21
8,4.20,2.80,12780.00,1587668.60
1,4.20,2.90,63250.00,655474.51
2,4.20,2.90,22490.00,763343.55
4,4.20,2.90,18590.00,1043540.21
8,4.20,2.90,12980.00,1587668.60
1,4.20,3.00,63560.00,655474.51
2,4.20,3.00,24130.00,763343.55
4,4.20,3.00,44360.00,1043540.21
8,4.20,3.00,12530.00,1587668.60
1,4.20,3.10,63550.00,655474.51
2,4.20,3.10,22470.00,763343.55
4,4.20,3.10,16210.00,1043540.21
8,4.20,3.10,12950.00,1587668.60
1,4.20,3.20,62720.00,655474.51
2,4.20,3.20,25310.00,763343.55
4,4.20,3.20,16820.00,1043540.21
8,4.20,3.20,12540.00,1587668.60
1,4.20,3.30,62940.00,655474.51
2,4.20,3.30,21910.00,763343.55
4,4.20,3.30,30640.00,1043540.21
8,4.20,3.30,35210.00,1587668.60
1,4.20,3.40,63680.00,655474.51
2,4.20,3.40,22660.00,763343.55
4,4.20,3.40,16890.00,1043540.21
8,4.20,3.40,12880.00,1587668.60
1,4.20,3.50,68950.00,655474.51
2,4.20,3.50,23110.00,763343.55
4,4.20,3.50,17370.00,1043540.21
8,4.20,3.50,12870.00,1587668.60
1,4.20,3.60,63560.00,655474.51
2,4.20,3.60,23190.00,763343.55
4,4.20,3.60,60820.00,1043540.21
8,4.20,3.60,12810.00,1587668.60
1,4.20,3.70,63690.00,655474.51
2,4.20,3.70,22150.00,763343.55
4,4.20,3.70,16450.00,1043540.21
8,4.20,3.70,12970.00,1587668.60
1,4.20,3.80,69490.00,655474.51
2,4.20,3.80,22020.00,763343.55
4,4.20,3.80,16420.00,1043540.21
8,4.20,3.80,12940.00,1587668.60
1,4.20,3.90,63440.00,655474.51
2,4.20,3.90,22270.00,763343.55
4,4.20,3.90,26520.00,1043540.21
8,4.20,3.90,40650.00,1587668.60
1,4.20,4.00,63600.00,655474.51
2,4.20,4.00,22230.00,763343.55
4,4.20,4.00,18690.00,1043540.21
8,4.20,4.00,12920.00,1587668.60
1,4.20,4.10,64130.00,655474.51
2,4.20,4.10,22220.00,763343.55
4,4.20,4.10,16650.00,1043540.21
8,4.20,4.10,14140.00,1587668.60
1,4.20,4.20,63650.00,655474.51
2,4.20,4.20,21940.00,763343.55
4,4.20,4.20,20960.00,1043540.21
8,4.20,4.20,41040.00,1587668.60
1,4.20,4.30,63360.00,655474.51
2,4.20,4.30,21530.00,763343.55
4,4.20,4.30,16550.00,1043540.21
8,4.20,4.30,14830.00,1587668.60
1,4.20,4.40,63550.00,655474.51
2,4.20,4.40,22220.00,763343.55
4,4.20,4.40,16460.00,1043540.21
8,4.20,4.40,12950.00,1587668.60
1,4.20,4.50,63110.00,655474.51
2,4.20,4.50,21980.00,763343.55
4,4.20,4.50,17050.00,1043540.21
8,4.20,4.50,18810.00,1587668.60
1,4.20,4.60,63880.00,655474.51
2,4.20,4.60,22200.00,763343.55
4,4.20,4.60,16520.00,1043540.21
8,4.20,4.60,12920.00,1587668.60
1,4.20,4.70,68620.00,655474.51
2,4.20,4.70,23070.00,763343.55
4,4.20,4.70,16740.00,1043540.21
8,4.20,4.70,12940.00,1587668.60
1,4.20,4.80,64300.00,655474.51
2,4.20,4.80,22240.00,763343.55
4,4.20,4.80,16990.00,1043540.21
8,4.20,4.80,14020.00,1587668.60
1,4.20,4.90,115620.00,655474.51
2,4.20,4.90,22190.00,763343.55
4,4.20,4.90,16410.00,1043540.21
8,4.20,4.90,13130.00,1587668.60
1,4.20,5.00,63320.00,655474.51
2,4.20,5.00,22140.00,763343.55
4,4.20,5.00,16630.00,1043540.21
8,4.20,5.00,12740.00,1587668.60
1,4.30,0.10,63590.00,655474.51
2,4.30,0.10,22100.00,763343.55
4,4.30,0.10,16250.00,1043540.21
8,4.30,0.10,13040.00,1587668.60
1,4.30,0.20,88220.00,655474.51
2,4.30,0.20,48720.00,763343.55
4,4.30,0.20,16660.00,1043540.21
8,4.30,0.20,13050.00,1587668.60
1,4.30,0.30,63590.00,655474.51
2,4.30,0.30,22320.00,763343.55
4,4.30,0.30,16640.00,1043540.21
8,4.30,0.30,12920.00,1587668.60
1,4.30,0.40,63250.00,655474.51
2,4.30,0.40,22250.00,763343.55
4,4.30,0.40,16600.00,1043540.21
8,4.30,0.40,12840.00,1587668.60
1,4.30,0.50,69420.00,655474.51
2,4.30,0.50,48210.00,763343.55
4,4.30,0.50,33820.00,1043540.21
8,4.30,0.50,13010.00,1587668.60
1,4.30,0.60,63410.00,655474.51
2,4.30,0.60,24010.00,763343.55
4,4.30,0.60,15980.00,1043540.21
8,4.30,0.60,13030.00,1587668.60
1,4.30,0.70,63310.00,655474.51
2,4.30,0.70,21960.00,763343.55
4,4.30,0.70,19130.00,1043540.21
8,4.30,0.70,13290.00,1587668.60
1,4.30,0.80,64980.00,655474.51
2,4.30,0.80,63850.00,763343.55
4,4.30,0.80,16660.00,1043540.21
8,4.30,0.80,12770.00,1587668.60
1,4.30,0.90,63720.00,655474.51
2,4.30,0.90,21890.00,763343.55
4,4.30,0.90,16820.00,1043540.21
8,4.30,0.90,12980.00,1587668.60
1,4.30,1.00,63470.00,655474.51
2,4.30,1.00,22290.00,763343.55
4,4.30,1.00,16860.00,1043540.21
8,4.30,1.00,13080.00,1587668.60
1,4.30,1.10,65950.00,655474.51
2,4.30,1.10,69810.00,763343.55
4,4.30,1.10,34790.00,1043540.21
8,4.30,1.10,12810.00,1587668.60
1,4.30,1.20,63320.00,655474.51
2,4.30,1.20,24460.00,763343.55
4,4.30,1.20,16690.00,1043540.21
8,4.30,1.20,12880.00,1587668.60
1,4.30,1.30,63420.00,655474.51
2,4.30,1.30,21960.00,763343.55
4,4.30,1.30,16380.00,1043540.21
8,4.30,1.30,12460.00,1587668.60
1,4.30,1.40,65290.00,655474.51
2,4.30,1.40,64270.00,763343.55
4,4.30,1.40,16470.00,1043540.21
8,4.30,1.40,13080.00,1587668.60
1,4.30,1.50,63240.00,655474.51
2,4.30,1.50,22160.00,763343.55
4,4.30,1.50,15790.00,1043540.21
8,4.30,1.50,13070.00,1587668.60
1,4.30,1.60,63380.00,655474.51
2,4.30,1.60,22200.00,763343.55
4,4.30,1.60,16230.00,1043540.21
8,4.30,1.60,12870.00,1587668.60
1,4.30,1.70,71540.00,655474.51
2,4.30,1.70,33940.00,763343.55
4,4.30,1.70,66420.00,1043540.21
8,4.30,1.70,16970.00,1587668.60
1,4.30,1.80,64990.00,655474.51
2,4.30,1.80,21740.00,763343.55
4,4.30,1.80,16210.00,1043540.21
8,4.30,1.80,12990.00,1587668.60
1,4.30,1.90,64560.00,655474.51
2,4.30,1.90,22110.00,763343.55
4,4.30,1.90,17820.00,1043540.21
8,4.30,1.90,14530.00,1587668.60
1,4.30,2.00,102640.00,655474.51
2,4.30,2.00,21800.00,763343.55
4,4.30,2.00,16570.00,1043540.21
8,4.30,2.00,12950.00,1587668.60
1,4.30,2.10,63420.00,655474.51
2,4.30,2.10,22100.00,763343.55
4,4.30,2.10,16440.00,1043540.21
8,4.30,2.10,12890.00,1587668.60
1,4.30,2.20,63860.00,655474.51
2,4.30,2.20,22360.00,763343.55
4,4.30,2.20,18180.00,1043540.21
8,4.30,2.20,13160.00,1587668.60
1,4.30,2.30,76690.00,655474.51
2,4.30,2.30,59170.00,763343.55
4,4.30,2.30,16550.00,1043540.21
8,4.30,2.30,12690.00,1587668.60
1,4.30,2.40,63940.00,655474.51
2,4.30,2.40,23260.00,763343.55
4,4.30,2.40,16370.00,1043540.21
8,4.30,2.40,12910.00,1587668.60
1,4.30,2.50,63840.00,655474.51
2,4.30,2.50,30310.00,763343.55
4,4.30,2.50,16970.00,1043540.21
8,4.30,2.50,13240.00,1587668.60
1,4.30,2.60,69320.00,655474.51
2,4.30,2.60,68490.00,763343.55
4,4.30,2.60,15920.00,1043540.21
8,4.30,2.60,12680.00,1587668.60
1,4.30,2.70,63590.00,655474.51
2,4.30,2.70,22010.00,763343.55
4,4.30,2.70,16040.00,1043540.21
8,4.30,2.70,12770.00,1587668.60
1,4.30,2.80,65440.00,655474.51
2,4.30,2.80,21960.00,763343.55
4,4.30,2.80,16700.00,1043540.21
8,4.30,2.80,13140.00,1587668.60
1,4.30,2.90,64750.00,655474.51
2,4.30,2.90,50620.00,763343.55
4,4.30,2.90,33510.00,1043540.21
8,4.30,2.90,12650.00,1587668.60
1,4.30,3.00,64780.00,655474.51
2,4.30,3.00,21940.00,763343.55
4,4.30,3.00,17820.00,1043540.21
8,4.30,3.00,13020.00,1587668.60
1,4.30,3.10,63840.00,655474.51
2,4.30,3.10,22470.00,763343.55
4,4.30,3.10,16320.00,1043540.21
8,4.30,3.10,13200.00,1587668.60
1,4.30,3.20,70950.00,655474.51
2,4.30,3.20,59410.00,763343.55
4,4.30,3.20,16330.00,1043540.21
8,4.30,3.20,13020.00,1587668.60
1,4.30,3.30,63360.00,655474.51
2,4.30,3.30,22170.00,763343.55
4,4.30,3.30,16340.00,1043540.21
8,4.30,3.30,23370.00,1587668.60
1,4.30,3.40,65250.00,655474.51
2,4.30,3.40,22940.00,763343.55
4,4.30,3.40,16360.00,1043540.21
8,4.30,3.40,13180.00,1587668.60
1,4.30,3.50,71070.00,655474.51
2,4.30,3.50,59930.00,763343.55
4,4.30,3.50,16710.00,1043540.21
8,4.30,3.50,12830.00,1587668.60
1,4.30,3.60,64160.00,655474.51
2,4.30,3.60,22540.00,763343.55
4,4.30,3.60,22530.00,1043540.21
8,4.30,3.60,14080.00,1587668.60
1,4.30,3.70,63530.00,655474.51
2,4.30,3.70,22820.00,763343.55
4,4.30,3.70,16650.00,1043540.21
8,4.30,3.70,13320.00,1587668.60
1,4.30,3.80,67490.00,655474.51
2,4.30,3.80,66000.00,763343.55
4,4.30,3.80,16500.00,1043540.21
8,4.30,3.80,13070.00,1587668.60
1,4.30,3.90,63810.00,655474.51
2,4.30,3.90,24470.00,763343.55
4,4.30,3.90,16560.00,1043540.21
8,4.30,3.90,13160.00,1587668.60
1,4.30,4.00,63640.00,655474.51
2,4.30,4.00,22940.00,763343.55
4,4.30,4.00,17110.00,1043540.21
8,4.30,4.00,13480.00,1587668.60
1,4.30,4.10,79540.00,655474.51
2,4.30,4.10,57840.00,763343.55
4,4.30,4.10,17810.00,1043540.21
8,4.30,4.10,12790.00,1587668.60
1,4.30,4.20,68540.00,655474.51
2,4.30,4.20,22260.00,763343.55
4,4.30,4.20,16680.00,1043540.21
8,4.30,4.20,13110.00,1587668.60
1,4.30,4.30,63450.00,655474.51
2,4.30,4.30,21990.00,763343.55
4,4.30,4.30,16580.00,1043540.21
8,4.30,4.30,12760.00,1587668.60
1,4.30,4.40,73550.00,655474.51
2,4.30,4.40,80660.00,763343.55
4,4.30,4.40,16160.00,1043540.21
8,4.30,4.40,12940.00,1587668.60
1,4.30,4.50,63750.00,655474.51
2,4.30,4.50,22500.00,763343.55
4,4.30,4.50,16360.00,1043540.21
8,4.30,4.50,12660.00,1587668.60
1,4.30,4.60,63760.00,655474.51
2,4.30,4.60,22840.00,763343.55
4,4.30,4.60,16460.00,1043540.21
8,4.30,4.60,12820.00,1587668.60
1,4.30,4.70,65120.00,655474.51
2,4.30,4.70,53670.00,763343.55
4,4.30,4.70,33580.00,1043540.21
8,4.30,4.70,14540.00,1587668.60
1,4.30,4.80,63350.00,655474.51
2,4.30,4.80,21980.00,763343.55
4,4.30,4.80,17540.00,1043540.21
8,4.30,4.80,13030.00,1587668.60
1,4.30,4.90,63450.00,655474.51
2,4.30,4.90,22390.00,763343.55
4,4.30,4.90,17930.00,1043540.21
8,4.30,4.90,12650.00,1587668.60
1,4.30,5.00,63590.00,655474.51
2,4.30,5.00,58830.00,763343.55
4,4.30,5.00,17130.00,1043540.21
8,4.30,5.00,12520.00,1587668.60
1,4.40,0.10,63800.00,655474.51
2,4.40,0.10,21820.00,763343.55
4,4.40,0.10,16630.00,1043540.21
8,4.40,0.10,12950.00,1587668.60
1,4.40,0.20,63550.00,655474.51
2,4.40,0.20,22090.00,763343.55
4,4.40,0.20,16560.00,1043540.21
8,4.40,0.20,12750.00,1587668.60
1,4.40,0.30,66380.00,655474.51
2,4.40,0.30,52010.00,763343.55
4,4.40,0.30,29810.00,1043540.21
8,4.40,0.30,12780.00,1587668.60
1,4.40,0.40,63650.00,655474.51
2,4.40,0.40,21860.00,763343.55
4,4.40,0.40,16770.00,1043540.21
8,4.40,0.40,12870.00,1587668.60
1,4.40,0.50,63470.00,655474.51
2,4.40,0.50,22310.00,763343.55
4,4.40,0.50,16330.00,1043540.21
8,4.40,0.50,12910.00,1587668.60
1,4.40,0.60,65730.00,655474.51
2,4.40,0.60,60880.00,763343.55
4,4.40,0.60,16310.00,1043540.21
8,4.40,0.60,12790.00,1587668.60
1,4.40,0.70,63690.00,655474.51
2,4.40,0.70,22190.00,763343.55
4,4.40,0.70,16490.00,1043540.21
8,4.40,0.70,12570.00,1587668.60
1,4.40,0.80,63740.00,655474.51
2,4.40,0.80,21910.00,763343.55
4,4.40,0.80,16350.00,1043540.21
8,4.40,0.80,12670.00,1587668.60
1,4.40,0.90,64020.00,655474.51
2,4.40,0.90,35530.00,763343.55
4,4.40,0.90,18170.00,1043540.21
8,4.40,0.90,12970.00,1587668.60
1,4.40,1.00,63540.00,655474.51
2,4.40,1.00,21970.00,763343.55
4,4.40,1.00,17170.00,1043540.21
8,4.40,1.00,12710.00,1587668.60
1,4.40,1.10,63870.00,655474.51
2,4.40,1.10,23250.00,763343.55
4,4.40,1.10,16290.00,1043540.21
8,4.40,1.10,13370.00,1587668.60
1,4.40,1.20,64560.00,655474.51
2,4.40,1.20,22230.00,763343.55
4,4.40,1.20,29260.00,1043540.21
8,4.40,1.20,30310.00,1587668.60
1,4.40,1.30,76540.00,655474.51
2,4.40,1.30,22240.00,763343.55
4,4.40,1.30,16410.00,1043540.21
8,4.40,1.30,12700.00,1587668.60
1,4.40,1.40,63940.00,655474.51
2,4.40,1.40,22370.00,763343.55
4,4.40,1.40,16340.00,1043540.21
8,4.40,1.40,13020.00,1587668.60
1,4.40,1.50,63610.00,655474.51
2,4.40,1.50,22100.00,763343.55
4,4.40,1.50,24660.00,1043540.21
8,4.40,1.50,19060.00,1587668.60
